mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
B8E1E038XPvAibaEXe/45+b0LBlJ7BvnwwnMh+zX,HTTT2015,95,74,66,74,81,75,76,75,45,50,53,50,,
B8E35AB3XPvAibaEXe+u8DuxWGTFfEjp5j+B1awT,CTTT2016,67,79,85,80,80,85,79,83,83,58,50,50,50,
B8E3AD18XPvAibaEXe8g5zf2LUpe/GbrtLNuT2hT,KHDL2020,86,86,100,100,93,,,,,,,,,
B8EA5A51XPvAibaEXe8Xr3ULxehOvh1WZ+HqwsG0,KTPM2022,58,,,,,,,,,,,,,
B8EA658FXPvAibaEXe9/83vYrk4yZrZ+ECciUu+P,CNTT2015,81,50,56,35,60,,,,,,,,,
B8F56672XPvAibaEXe+HFqxrB+69x6LssvZf6sTO,KHMT2021,100,100,100,,,,,,,,,,,
B8FEB0CFXPvAibaEXe+fPSOag5leTel1O9JI9dVf,HTTT2015,78,49,52,78,76,80,80,75,56,50,53,50,,
B9023080XPvAibaEXe/AUWle2JzWeF1T11vtvv74,HTTT03,65,,,,,,,,,,,,,
B905512FXPvAibaEXe8YD29zP3MXDzdejfI0+Lpl,KTMT2019,78,90,100,100,100,93,73,,,,,,,
B9080B55XPvAibaEXe+suUpvSAu/o8TqJY01Eqyx,,63,82,69,65,64,55,66,60,,,,,,
B90CA62FXPvAibaEXe/zT99h3DDtvXvLyOFWw0L9,MMTT2018,90,80,90,100,100,100,100,94,,,,,,
B90CADD5XPvAibaEXe/kNoKQNYyxcFA3lbPDHBv2,CNPM04,70,70,75,73,71,82,,,,,,,,
B90EBCC3XPvAibaEXe9yRt5bXcOfsi/UPp+g+7My,KHMT2019,90,100,99,81,100,94,74,,,,,,,
B9106AF4XPvAibaEXe9tz4fJBCYpd3DRmJ9aNrrN,HTCL2020,87,82,93,83,81,,,,,,,,,
B910F4D3XPvAibaEXe9mY8oBCa38H3/lCAkU+Ivk,HTTT03,58,,,,,,,,,,,,,
B9133B88XPvAibaEXe9LZwdMb86KA+pK5/ysf4dv,KTMT2014,67,63,96,73,83,88,83,90,85,80,,,,
B9138980XPvAibaEXe8oHga8YkhmIwtAdjj1eOEL,AEP02,0,0,0,,,,,,,,,,,
B9165618XPvAibaEXe8qBtIUs9INCyaApQAyDOj2,MMTT2016,60,43,65,67,75,74,70,66,67,58,69,58,50,
B9170FCEXPvAibaEXe9I+C+SSlZOXTR33Bg+bu1H,CNTT2022,90,,,,,,,,,,,,,
B919DC95XPvAibaEXe/D+7l5keqQGKu+yaQ80dPp,MMT06,58,58,98,88,97,88,97,89,62,,,,,
B91C111EXPvAibaEXe8rfZ7w9k7x19R9ns3NSdMX,KHMT03,93,,,,,,,,,,,,,
B91D8FBCXPvAibaEXe8HhFIQfSEkkIziBr1WSUCR,KHMT05,0,0,0,40,40,5,50,,,,,,,
B91FFB77XPvAibaEXe/LLVSZzXjjqpSi+qnkcaWa,CNPM06,74,74,81,64,81,70,82,62,44,,,,,
B92019E8XPvAibaEXe8fpIOrswHcsfEK0bBeY8P8,TMĐT2022,100,,,,,,,,,,,,,
B921E4EAXPvAibaEXe9oqa4M26Kr4nqUy+hj3WD5,MMTT2022,95,,,,,,,,,,,,,
B926064DXPvAibaEXe+k18jMdjuJ+9wbyB8nh7Gb,KTPM2022,96,,,,,,,,,,,,,
B92C68EFXPvAibaEXe9TMBdu4IUyd8I09ht1uszg,ANTT2015,94,98,66,98,85,80,86,85,100,75,,,,
B92DBA6CXPvAibaEXe/fF8OchQ9smb5Syy7D4fLp,KTMT03,38,,,,,,,,,,,,,
B933F806XPvAibaEXe93cGQRTxS5BsPiY5i9I5pr,,60,42,,,,,,,,,,,,
B9371435XPvAibaEXe98oUwegQllHt3UugcjP49m,MMT04,90,90,100,100,96,80,,,,,,,,
B93A72B5XPvAibaEXe/iDuY0411CJihPlsuLHP+C,KTPM2014,82,85,96,73,62,66,63,61,55,75,50,,,
B93A8A34XPvAibaEXe8iDpfibljbVMDYokbvlGT+,KTPM2020,83,91,84,70,77,,,,,,,,,
B93B4AEFXPvAibaEXe+THKDzGvm79Lsf8qp4xPn9,KTPM2021,100,100,100,,,,,,,,,,,
B93BD096XPvAibaEXe+F5I4cNQcujIxwe/+fswMW,HTTT03,71,,,,,,,,,,,,,
B93FF48DXPvAibaEXe+4UdF7idt72H8LOPiuN6SL,HTTT2022,100,,,,,,,,,,,,,
B942F79AXPvAibaEXe8uq5N5zyK1ZW3xq3BUKGlv,HTTT2022,90,,,,,,,,,,,,,
B94F96FAXPvAibaEXe9yFa4Od3meJy+oVlmV8iBp,HTCL2020,95,100,100,100,100,,,,,,,,,
B9509911XPvAibaEXe+O+EbU9awW5iKBw1hHIB7k,HTCL2018,90,95,86,100,100,96,91,99,58,,,,,
B956FECBXPvAibaEXe9EzMCXNvdwUCQRhlpjQ456,CNTT2022,94,,,,,,,,,,,,,
B9588D57XPvAibaEXe99gQY5BI6dNkifVs0wxJEk,KHMT06,56,56,66,61,52,75,55,42,2,15,,,,
B95BDF6AXPvAibaEXe+iBxMNqbc9y3j2y39cM2Sq,,70,57,54,46,58,31,40,49,38,55,55,,,
B95CBA5DXPvAibaEXe+IVHw2W4UqamRvsYDlgM1i,MMCL2019,71,75,95,87,88,,,,,,,,,
B95F25D4XPvAibaEXe8p7+QBLh7hjuRl4wEj2hSB,KHCL2017,80,60,,,,,,,,,,,,
B961A346XPvAibaEXe/GFbVLDV6SZKR/OkOk9tjQ,ANTT2014,76,65,74,64,60,70,73,68,65,70,,,,
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,PMCL2014,90,93,89,92,67,83,80,70,65,70,50,50,58,
B9633A32XPvAibaEXe8v2M7X2LHdjfUd56SCd5j8,,54,,,,,,,,,,,,,
B964956DXPvAibaEXe+E7LJdSZ9AW2XSj5E/6JLG,,74,71,73,78,87,60,68,39,,,,,,
B9675145XPvAibaEXe/qAPADqRSoWI1C1tnK01Bq,,62,,,,,,,,,,,,,
B96DE159XPvAibaEXe/2X6aOdUt4J7ZO8c10gCd8,HTTT05,0,85,85,100,100,100,78,100,94,,,,,
B96E65DEXPvAibaEXe8GQO9NuWsqomd/dxUC3O76,,78,76,78,59,20,20,34,33,,,,,,
B96EAD07XPvAibaEXe+Ee/bNoyDJsrd6TrqpLmiO,MMCL2019,85,63,63,66,,,,,,,,,,
B97085EBXPvAibaEXe8Bbq6QxrVnpX799nuGGR+/,KHMT2021,95,100,100,,,,,,,,,,,
B97677C8XPvAibaEXe/0VyaRB0LQpF9A3JD8zrNY,KTMT2018,85,90,70,79,77,81,87,79,58,,,,,
B97ADAD4XPvAibaEXe83Nysdn2RpKWcSx2JnR8Z2,CNCL2021,100,100,100,,,,,,,,,,,
B97B0181XPvAibaEXe8CZDRB45S33BeuQryf12/0,KHCL2018,90,80,76,89,75,89,86,86,50,,,,,
B97EEE48XPvAibaEXe9g6r/97VInJj0SLnEIFUtQ,CNTT2017,85,90,86,80,85,99,100,95,66,,,,,
B981E9E5XPvAibaEXe9E+KuE/nFlid9nvxQOBGkV,,59,67,93,67,95,72,67,73,,,,,,
B988F260XPvAibaEXe/wWe3ZVgvEJj/sRGR4IuJn,MMT06,79,79,92,88,100,99,90,83,59,,,,,
B9929DF0XPvAibaEXe+pgU/7/EXWvNqnS7jViZ9K,,69,,,,,,,,,,,,,
B9A25C47XPvAibaEXe/8VZV/juG2bTrpaOsoEg39,ATTT2018,90,85,86,70,86,84,86,86,58,,,,,
B9A56322XPvAibaEXe9iyxgxOODcOajPsQjLQRNb,,98,88,83,78,100,94,97,84,,,,,,
B9A5D7BBXPvAibaEXe8BgizbbFNDi2Ui/yZnROCW,KHTN2021,100,100,100,,,,,,,,,,,
B9A8A121XPvAibaEXe+405HcUVDyrq9AeCkrtRcw,KTPM2022,90,,,,,,,,,,,,,
B9AFFCD3XPvAibaEXe/HrmBtV6rChjTXLyp5NCEf,,88,94,78,87,41,52,16,35,,,,,,
B9B6228FXPvAibaEXe/dSnTMEtLaY89ri1B3AlpX,KTPM2014,56,60,31,48,36,40,76,85,65,70,50,,,
B9BED0D0XPvAibaEXe94igOHwzHdHTum83LGswir,MMTT2022,84,,,,,,,,,,,,,
B9C2697FXPvAibaEXe/Fv9q7dZquWRVqSVqfD4Tr,PMCL2018,85,90,81,96,100,100,100,66,60,,,,,
B9C28E22XPvAibaEXe+ShNeuA9Jq+auGTsreQMCp,MTIO2021,100,100,100,,,,,,,,,,,
B9C90020XPvAibaEXe9XDbMWyPgUBlACLlRmC5WW,HTTT03,65,,,,,,,,,,,,,
B9CF2D72XPvAibaEXe9zES3Ot4N4SPNMTvQS/qcE,KHMT2017,100,98,100,80,70,,,,,,,,,
B9D20529XPvAibaEXe+IUXdezTp2c9MxFXq94GKR,KHCL2020,90,100,96,99,100,,,,,,,,,
B9D2792CXPvAibaEXe/Eu1NFTIhfjBMP45dZukGG,KTMT06,59,59,71,88,55,54,22,41,79,,,,,
B9D3F329XPvAibaEXe8yo2XGDQyikICk+xYic3Mc,MMT04,65,65,83,78,89,68,,,,,,,,
B9D83D4DXPvAibaEXe+dVXFbWVwKlRXwqeODjYBu,PMCL2016,92,83,89,80,76,75,84,89,68,,,,,
B9DEDD2AXPvAibaEXe/57ZZLpsI5pVvERNN1pImC,KHMT2019,90,100,84,100,100,100,91,,,,,,,
B9DF1E5AXPvAibaEXe+55g1kTuqhA5v7WisfFIUC,KHTN2019,90,69,58,58,58,52,48,,,,,,,
B9E117B0XPvAibaEXe+9WEsYznMOlTdpvgVQ4h1M,KTMT05,0,0,0,48,48,59,85,70,60,,,,,
B9E2B5BFXPvAibaEXe+NJs7fmhwb79XR7Ikru4mt,,74,,,,,,,,,,,,,
B9E5B018XPvAibaEXe8+nnmDR5i/pmrFgKgeY2xu,MMTT2022,83,,,,,,,,,,,,,
B9E5D259XPvAibaEXe8VekUw4ELehsnOqNbPmwk3,,67,77,92,90,97,78,68,75,,,,,,
B9EA11D6XPvAibaEXe9VBFxKgc+YL2bFTNu4BvkT,HTTT06,100,100,100,100,100,100,82,84,54,,,,,
B9EBC8FBXPvAibaEXe9i7Lm5hcsAnw/BWuFfj+yF,KTMT2018,90,85,91,75,96,84,94,90,100,,,,,
B9ECBE24XPvAibaEXe9WkeUltvPYdzkhqjQB91DA,CNTT2017,90,100,85,85,100,98,90,100,66,,,,,
B9F258AFXPvAibaEXe+SXBrvSceI6cBpgWIx/rUw,MTCL2019,90,65,50,58,,,,,,,,,,
B9F99D1BXPvAibaEXe/IOsuN/I5gh7nm2KYyRrf8,MMCL2017,45,73,68,68,86,57,79,94,72,64,,,,
B9FD581BXPvAibaEXe+4UdF7idt72I/YfOyU/NW/,MTIO2022,69,,,,,,,,,,,,,
B9FE1164XPvAibaEXe/ZbeP+H+Olzsiu3qahBBB5,MMCL2018,76,73,45,,,,,,,,,,,
BA0351EEXPvAibaEXe/8X6gsb95YiIE0S1XhN/cP,MMTT2018,80,75,71,64,64,58,58,,,,,,,
BA088F5EXPvAibaEXe+bjXHpHbMqAE8OJIWQNI/O,TMĐT2022,88,,,,,,,,,,,,,
BA0A2372XPvAibaEXe9usUd9iNN9jJrBxoXNhN6L,TMĐT2019,90,72,79,91,91,83,75,,,,,,,
BA0D61C3XPvAibaEXe+j3SiA7vPeyL/gClFwu/sC,KTMT04,55,55,83,83,70,70,78,62,,,,,,
BA12C8CAXPvAibaEXe/JKySBFnJ8Ilo2VBMQbXTT,HTTT2014,77,71,80,63,34,69,60,55,60,75,,,,
BA18322BXPvAibaEXe/vmfZ7T7IlN89aMnXK+nG2,CNPM04,70,70,75,75,83,83,86,74,,,,,,
BA19812BXPvAibaEXe9ylQoUTvcEf64rr2RQMslk,CNTT2017,90,90,90,90,100,100,96,71,66,,,,,
BA29631CXPvAibaEXe9TsFVy3uGUgZLmD4h92FW/,KTPM2019,90,85,98,79,89,85,70,,,,,,,
BA29F737XPvAibaEXe/eCkq6I30ZSqWydniBd+5u,ANTT2015,90,77,66,80,80,75,76,75,,,,,,
BA30EE30XPvAibaEXe8B6jbWYL2ytKLky20f+13D,MMTT2017,80,80,80,80,96,74,71,76,71,,,,,
BA36DC6BXPvAibaEXe+R/tyBRfEoN/uN3CFLHMZJ,HTTT04,0,0,0,0,40,40,,,,,,,,
BA37C300XPvAibaEXe9MpQ5WhbYsPvVF3rJD/wZm,MTCL2018,90,79,82,77,72,81,81,92,73,,,,,
BA38CB61XPvAibaEXe8GwHuz6BzJpGZl2tzrFpHF,KHMT03,71,,,,,,,,,,,,,
BA38E3F9XPvAibaEXe9Szj6yEPEk1VbZ/FFWYE1x,CNT22013,50,,,,,,,,,,,,,
BA3C20B3XPvAibaEXe/mvnIvGKt85XAjsUc3LGkB,,63,54,78,78,64,48,41,55,38,59,59,,,
BA3DCFC1XPvAibaEXe84OR/xkBCpMSta22Jp4aW0,MMTT2018,100,100,100,100,100,100,100,100,,,,,,
BA3F04AAXPvAibaEXe/Y5MNhmO/7o1v7arYEHpJ2,MMCL2017,80,65,65,72,81,58,70,66,82,72,64,,,
BA4197FCXPvAibaEXe8uQQIX45fBXABpNh+HI2cG,HTTT04,65,65,50,59,75,59,,,,,,,,
BA420785XPvAibaEXe/Wt8E7RL2wg6iGc0ihHyU8,KTPM2020,100,100,78,99,85,,,,,,,,,
BA4389B9XPvAibaEXe9G2n4phUxISP3mMhEky7PW,KTMT2016,54,66,68,70,71,75,58,,,,,,,
BA4469A7XPvAibaEXe8eipYZNlRNfjA/nvlPE17Y,KTMT2020,95,95,100,100,95,,,,,,,,,
BA44ED79XPvAibaEXe/YCV++RiavqMMeSK1nWETl,CNTT2018,90,90,100,100,100,100,100,97,,,,,,
BA455238XPvAibaEXe+UesLWHNirz+DuB8LTpTuC,KHNT2021,100,100,100,,,,,,,,,,,
BA45B4ADXPvAibaEXe92Jin2iMtHCpfdO6SqQlLh,PMCL2016,72,84,81,85,67,68,72,81,86,58,58,74,,
BA4D4DE3XPvAibaEXe9GBI3gKapSpO0DZ/IQMCiW,KTMT04,50,50,83,83,83,83,83,64,,,,,,
BA4E4FF3XPvAibaEXe/PXWJbNZLssGHuklm+SW0s,PMCL2016,76,47,75,70,71,70,77,72,59,58,54,50,50,
BA5293AFXPvAibaEXe/kJUgsv26Ua7Le4wMbZQOH,KHMT2014,77,76,90,77,66,66,60,60,,,,,,
BA540562XPvAibaEXe9zVZKaStZ09M1kpi8UwAdl,KHMT2019,78,74,75,81,74,62,71,,,,,,,
BA5734FEXPvAibaEXe/c9IhyYNxqHNxlPyl83su/,ATTT2021,100,100,100,,,,,,,,,,,
BA5E0C6FXPvAibaEXe8z1D60SqYPkP2CJvV+mEUi,MTIO2021,99,83,93,,,,,,,,,,,
BA5F4D95XPvAibaEXe/8rx8cZm8QsSb3Kae/mxff,HTTT2018,85,90,100,78,89,84,100,89,,,,,,
BA63C06FXPvAibaEXe9xdgWKUYIYQ8hJlPH80Xdz,KHMT2022,88,,,,,,,,,,,,,
BA6AB26AXPvAibaEXe/TOGeH6x1BlcuocqZMkF6q,TMCL2019,90,76,74,83,83,79,74,,,,,,,
BA7995F1XPvAibaEXe/y2t7DVG8TDWwBL0zNeRnF,KTMT2014,82,58,84,73,60,58,86,75,60,,,,,
BA7F7066XPvAibaEXe950ls1WcjgCmH9UXUquS4B,ATCL2020,87,75,89,64,58,,,,,,,,,
BA80269CXPvAibaEXe9ro8CnHiMdMeIzBdV/Adxa,MMCL2020,87,80,82,76,74,,,,,,,,,
BA807AC9XPvAibaEXe/A1zCqCr2ya1Ex/bXF1ZFT,TMĐT2016,80,100,90,90,71,100,79,81,,,,,,
BA859156XPvAibaEXe+cHxM5cHw4WkpeapAn73Y4,KTPM2015,90,64,64,74,78,75,75,70,58,58,50,50,,
BA86495DXPvAibaEXe+63TJw283N+zDlEotElwf9,CNCL2019,90,81,91,96,100,100,86,,,,,,,
BA881414XPvAibaEXe9E3DsowCq00h0/5nbGvUhs,KHMT2022,84,,,,,,,,,,,,,
BA8D8AFEXPvAibaEXe+6DwsvcvouVfTF+jYi4dQZ,HTTT2016,70,89,95,95,90,95,100,100,68,,,,,
BA9C0932XPvAibaEXe9mrX3yvrmcnD640VbajfQL,KHMT06,98,98,93,99,100,90,96,74,29,,,,,
BA9E5A70XPvAibaEXe/GIu0V6tRrk9yFa0vlcB+o,TMĐT2019,95,100,100,100,100,77,83,,,,,,,
BA9F6F69XPvAibaEXe+Ff3P1PNDBGD5eEYjinDwJ,KTPM2020,95,100,100,100,95,,,,,,,,,
BAA21E56XPvAibaEXe9Xnw4t0GPgx5ergjwY9IdE,,74,70,14,70,26,31,34,20,,,,,,
BAACDE17XPvAibaEXe9eYPx3anXXhGNACGngumwr,ANTT2016,70,84,85,90,100,85,84,99,80,58,58,58,50,
BAAD9621XPvAibaEXe80lJLbnvW/+6rEbVcot2jb,CTTT2020,92,83,97,95,83,,,,,,,,,
BAB70030XPvAibaEXe/mDljlbns7jR7iZhkfWuAz,KTMT2019,90,100,100,100,100,100,88,,,,,,,
BAB77426XPvAibaEXe/0VyaRB0LQpGXE5SAui8o+,KHCL2018,90,85,78,88,100,86,100,,,,,,,
BABC9F27XPvAibaEXe8bBSv78O7U6mXF38y/vKjf,,54,,,,,,,,,,,,,
BABDA8B8XPvAibaEXe8lsI+NU/NAuKTRbjaOH85j,,38,,,,,,,,,,,,,
BAC0D992XPvAibaEXe/dMvqGUzyBHM+Z5FUq42cm,HTTT2014,64,43,22,26,20,25,40,,,,,,,
BAC3BE09XPvAibaEXe8x4DBJAYNqX8amXnWVp+6r,KHBC2019,88,,,,,,,,,,,,,
BAC3CB87XPvAibaEXe81ScuIUD1LgndTKRv+ITzs,HTTT04,60,60,83,67,80,65,,,,,,,,
BAC94C58XPvAibaEXe8VziDgYa0u7qImuijCjI9Z,MMTT2014,63,50,82,71,64,76,73,68,65,70,50,,,
BACC355AXPvAibaEXe9FNkWseQcJW7X2AZa31wTQ,HTTT05,0,75,75,78,78,95,68,87,53,,,,,
BACD0295XPvAibaEXe+V8Z3g2JN9F7tC63t6PV+m,CNCL2020,87,86,87,80,75,,,,,,,,,
BAD275EDXPvAibaEXe+6MN9FoW2mqadHvO5K6fIQ,,72,72,49,55,5,48,0,20,,,,,,
BADB2B84XPvAibaEXe9GBI3gKapSpHh6oVKrXaBk,HTTT04,90,90,98,98,100,100,100,100,,,,,,
BADF1210XPvAibaEXe+xD4bBZLKlbiKov616s+d0,ATTT2020,86,100,100,89,74,,,,,,,,,
BAE25418XPvAibaEXe+k6G3KryMpVHqJggCk1t3Q,MTCL2021,93,81,90,,,,,,,,,,,
BAE2E141XPvAibaEXe+KsW3lmNZU/g33kK5LWRri,,38,,,,,,,,,,,,,
BAE9F423XPvAibaEXe9RaPDysYOKrJhxYOxFPSrq,PMCL2020,90,96,100,100,95,,,,,,,,,
BAEB5F57XPvAibaEXe9dgf/EzU6ZBQhcwZqJHfxp,HTCL2019,90,90,81,64,88,81,72,,,,,,,
BAF0C24DXPvAibaEXe+qNIjYBkSuZooiCk2d6XmH,KHMT04,60,60,87,87,88,88,90,80,,,,,,
BAF0E897XPvAibaEXe9mrX3yvrmcnDr+r/QaKsWb,MMT06,64,64,86,86,100,99,94,84,54,,,,,
BAF1C58AXPvAibaEXe/sDxpKTuGnIFC/dAI+1/M/,PMCL2015 ,90,81,77,67,85,80,80,74,73,58,,,,
BAF1D59FXPvAibaEXe+8xcWrHsA1Kkzmuq4UwP53,MMTT2019,90,88,81,86,100,100,75,,,,,,,
BAF3D46EXPvAibaEXe9BkA95ACUJrLoKwIvCctvv,KTMT05,0,79,79,76,76,67,86,74,67,,,,,
BAF446BFXPvAibaEXe879+AOg1gh8uQrEauqA0AG,,75,64,72,71,84,77,67,68,78,,,,,
BAF49AEEXPvAibaEXe8P2qR1W0njZQcSZ2zzEG/e,ATCL2020,90,90,100,81,87,,,,,,,,,
BAFC9C7EXPvAibaEXe815EPCWwbvwQXJi2oa+4HX,KHCL2019,100,89,96,90,95,79,71,,,,,,,
BAFDB63EXPvAibaEXe/Pqspu2izTuXsfmGPyriTz,KHMT04,65,65,69,69,58,58,92,72,,,,,,
BAFEFADEXPvAibaEXe8Pc6kxKoLNaWucSNjkift+,CNCL2019,87,,,,,,,,,,,,,
BB032AC5XPvAibaEXe/TvTjLTyzfllUW7coWUPgk,MTLK2015,53,,,,,,,,,,,,,
BB05D862XPvAibaEXe9V50Ts4UAUsNKIVpz35mI7,KTMT2019,87,81,86,66,68,72,66,,,,,,,
BB066D3FXPvAibaEXe/mmfdb6HxmQKXrZpH7XZX+,,73,,,,,,,,,,,,,
BB0B8AA7XPvAibaEXe8Wb350a8ibnvpvJALt+FxJ,TMCL2019,90,79,86,91,88,75,88,,,,,,,
BB0BB65AXPvAibaEXe+NnQrnI1K9JCc4U90M9qNH,MMTT2017,80,80,80,75,72,88,66,64,66,66,58,,,
BB100668XPvAibaEXe9P8bN3LcyQlrT881Uvppxq,KTPM2020,90,95,100,100,100,,,,,,,,,
BB1053B1XPvAibaEXe87zPkGv/Pdbsur3Xj25dvi,KHCL2018,90,85,100,83,90,100,91,80,50,,,,,
BB16B40AXPvAibaEXe+405HcUVDyrsCiI0exNgnm,KHDL2022,77,,,,,,,,,,,,,
BB172558XPvAibaEXe/sgKB4TWbXBbEi6nztBB42,HTTT05,0,70,70,75,75,78,71,86,80,,,,,
BB180112XPvAibaEXe/2X6aOdUt4JxJdEmY86z4n,KHMT05,0,67,67,60,60,59,70,42,,,,,,
BB1A9EF5XPvAibaEXe/uH+ehSKMSjQysGck5FHrj,,81,86,79,67,83,68,64,70,,,,,,
BB1C864FXPvAibaEXe8JNpgMW2c4UOj/rLwk4dqI,MTCL2018,80,85,81,96,100,100,100,77,73,,,,,
BB1CA9A5XPvAibaEXe9+/xtBEYZqzfeBQu2ehpHo,CNPM03,73,,,,,,,,,,,,,
BB26EC2AXPvAibaEXe93zTruI/+aDLssSxFaYxhG,KTPM2019,100,100,100,100,100,100,97,,,,,,,
BB27619BXPvAibaEXe+cHzUfz4XujhE2f3sC8IWD,ATCL2020,90,91,91,85,100,,,,,,,,,
BB2DA076XPvAibaEXe9p78qxnH96y10H81etDmn9,HTTT2015,100,97,83,90,95,100,80,75,73,,,,,
BB354CC3XPvAibaEXe+NJiMjcH3vhCmhySOrWCce,MMTT2014,62,70,89,69,69,80,80,80,65,70,,,,
BB368334XPvAibaEXe/3LgJPL18cH4ESyuYsFlhJ,KHMT04,0,0,0,0,0,5,40,,,,,,,
BB378A55XPvAibaEXe9xdgWKUYIYQzPBGBzO0VF9,MMTT2022,96,,,,,,,,,,,,,
BB3B1AB8XPvAibaEXe+H6KmFC2sei8GZeugUYPMS,CNPM05,0,61,61,98,98,78,69,67,64,,,,,
BB3BACA2XPvAibaEXe+2s2LZmFpY2kw+Xh181pGS,HTCL2021,100,100,100,,,,,,,,,,,
BB3C8A9DXPvAibaEXe+FlGMOQh06KQrkavAZ3KWa,CNPM06,58,58,80,72,91,73,60,56,42,25,50,,,
BB3DB683XPvAibaEXe+g4B5cywZjwSIIdpUdzbuP,KTPM2019,78,66,55,55,,,,,,,,,,
BB47C143XPvAibaEXe8nEx8QMBo7a3pcYZPGthPn,ATTT2022,95,,,,,,,,,,,,,
BB52E2E3XPvAibaEXe8xyXxgsyDrVxwphpMvlr/5,KTPM2022,86,,,,,,,,,,,,,
BB557CEBXPvAibaEXe8B6jbWYL2ytMUhmW+0CYlZ,MMTT2017,68,78,78,73,90,100,84,96,,,,,,
BB55EB80XPvAibaEXe/dMvqGUzyBHOo1RighWxrN,KTPM2014,100,96,100,96,91,99,100,95,,,,,,
BB5855E7XPvAibaEXe9ajZoptpw4tT2lUq2wSryl,CNTT2014,99,65,78,66,58,61,60,60,60,65,50,50,,
BB592257XPvAibaEXe/7cx7uFPeisYPZK3R/3nk7,KHMT2021,93,89,95,,,,,,,,,,,
BB5A8984XPvAibaEXe/glop/3mrWAOevzdJ1vixJ,CTTT2018,85,80,81,79,77,79,91,100,73,,,,,
BB66CA0FXPvAibaEXe9CNoSsNIodZ/zB8Y6g7n1o,CTTT2018,85,80,81,70,82,72,91,94,,,,,,
BB6E4452XPvAibaEXe9m0F2yptF5U9F6EBVZb5RX,MMCL2019,100,83,91,99,83,71,77,,,,,,,
BB711DEAXPvAibaEXe9fafwYRU+Npi5+4HO3NGDi,,62,67,75,50,77,43,66,46,66,58,,,,
BB726254XPvAibaEXe9fSn/pJ5xyKhcI2wYbq0bU,,98,82,88,95,89,76,88,80,,,,,,
BB792888XPvAibaEXe9FgbvQGfDDZfl3NWlaflG0,KHMT2022,91,,,,,,,,,,,,,
BB7C62E2XPvAibaEXe9cPs/fVpB+n3eSbptIOuv+,KTPM2015,93,77,74,80,90,75,91,85,90,,,,,
BB864E76XPvAibaEXe85v8rw3dwROkTtdcCflL07,CNCL2019,97,80,79,77,90,80,65,,,,,,,
BB878544XPvAibaEXe/7ITqOUKtQ0ljtHact+3H2,KHTN2022,100,,,,,,,,,,,,,
BB8BDED7XPvAibaEXe9JDl/EmAeHAqwO/3drf68+,,58,,,,,,,,,,,,,
BB9275D9XPvAibaEXe/EvmuerN6w1K2C261Sqjjv,MTCL2017,90,90,76,73,55,,,,,,,,,
BB92AA16XPvAibaEXe/Z0GRmsh/zjv9djjr4j58x,CNCL2020,92,86,94,95,79,,,,,,,,,
BB96903DXPvAibaEXe9BBpfz7z4Pk8B6+1uK1lEb,,80,61,39,27,72,38,70,36,29,55,47,,,
BB98E58DXPvAibaEXe/rdVrNjJfu5nLlF61jqH26,,91,77,73,66,88,70,89,33,,,,,,
BBA521B8XPvAibaEXe/j7U1wtp2b2WR3bKAVoWfk,CNTT2015,83,73,66,79,76,75,81,80,,,,,,
BBAD4F2BXPvAibaEXe879+AOg1gh8vGaQYZ3wJAR,,96,92,100,82,100,85,80,75,,,,,,
BBB48D40XPvAibaEXe91TSm2Uq+S24fs+IPVSIr6,HTTT2022,95,,,,,,,,,,,,,
BBB69264XPvAibaEXe+FYkCG3tK4grhgMKGMCybb,MMTT2022,88,,,,,,,,,,,,,
BBBB5774XPvAibaEXe9Ah53FSUfShbXkc3UrEZNZ,CNPM04,50,50,83,83,59,59,77,80,,,,,,
BBC71988XPvAibaEXe+Mha34tPf5fwEOLzzyWTaj,HTTT2020,100,95,100,100,100,,,,,,,,,
BBCA1C38XPvAibaEXe8Hg3TLdpkUkl1LCpQBw92+,KTPM2020,100,100,100,100,100,,,,,,,,,
BBD2B285XPvAibaEXe9tdh69VvZt15WPDmCtI9r8,KHTN2014,84,73,91,80,67,68,76,72,,,,,,
BBD9260FXPvAibaEXe8+aAi1Gdg/oSUuh8ELP9kH,HTTT04,75,75,77,77,60,60,75,74,,,,,,
BBD9A871XPvAibaEXe+Dzz08DYrYWYM0At3/X9KE,MMTT2019,90,94,79,86,84,72,66,,,,,,,
BBD9F879XPvAibaEXe/mlii9zXTIC+e76DY0R8Eh,TMĐT2022,100,,,,,,,,,,,,,
BBE70379XPvAibaEXe9p2uXWEeSl6vOGKHyFx/jN,CNTT2018,80,75,81,81,76,74,74,74,58,,,,,
BBE7799FXPvAibaEXe8qwxsYP7Gy4fwutigHBuz2,ATTT2018,100,95,90,100,100,100,100,86,,,,,,
BBE8E80AXPvAibaEXe9VICkMSMM7n+vpWrw+EgMG,,68,73,59,60,,,,,,,,,,
BBE9FFD5XPvAibaEXe+NJiMjcH3vhPYek0NOrqPc,MTCL2014,64,73,69,75,64,79,90,95,60,70,58,50,45,
